product_id,sku,product_name,category,brand,unit_price,unit_cost,created_at,is_active,deleted_at
1094,SKU-Y7LQ7OOKJ0,Mares home 35LR,home,Mares,75.02,59.75,2023-03-24T00:16:55,1,
1095,SKU-FPKSGZVYSV,Orion books HTP3,books,Orion,284.72,212.16,2023-06-20T22:17:57,1,
1096,SKU-8GJOSW00YD,Luna grocery U29M,grocery,Luna,188.2,144.18,2025-07-19T08:51:26,1,
1097,SKU-ZVHSTAGQRB,Krypton beauty LWPF,beauty,Krypton,361.31,205.8,2023-08-22T00:14:14,1,
1098,SKU-335PGDWNYP,Aurea fashion 3QXK,fashion,Aurea,364.83,176.33,2025-11-13T23:03:38,1,
1099,SKU-0P3BR9WZ2C,Luna toys W738,toys,Luna,259.23,171.7,2025-10-21T21:05:07,1,
1100,SKU-U1V7QYD7IR,Aurea grocery P5MD,grocery,Aurea,83.21,69.86,2024-06-14T18:10:31,1,
1101,SKU-0I6OZ7JI87,Senda fashion 1BGN,fashion,Senda,270.73,201.08,2025-07-14T12:16:45,1,
1102,SKU-V4OAMCVEWD,Nexo electronics VTNH,electronics,Nexo,73.18,48.36,2024-01-16T19:10:54,1,
1103,SKU-XQP6LHH19R,Nexo sports V2V4,sports,Nexo,228.18,137.16,2025-09-04T00:32:32,1,
1104,SKU-BZLARR9FQB,Andes sports HIR3,sports,Andes,474.09,327.13,2025-03-04T17:10:23,1,
1105,SKU-GDIRWZ8DPB,Nexo automotive DRZE,automotive,Nexo,213.28,148.25,2025-06-11T21:07:44,1,
1106,SKU-QUC6DH8SKO,Andes home JR1F,home,Andes,38.03,19.65,2024-01-12T16:42:06,1,
1107,SKU-D02S3PC0JA,Andes office S6EO,office,Andes,392.23,160.92,2023-07-11T23:16:54,1,
1108,SKU-88SGDXSRQQ,Luna beauty R24S,beauty,Luna,196.55,160.2,2025-03-11T08:52:35,1,
1109,SKU-BY51OKM5LE,Pampa grocery Y74T,grocery,Pampa,210.14,98.46,2024-08-29T14:29:20,1,
1110,SKU-IO6G3HKI41,Andes automotive YZAC,automotive,Andes,112.37,81.43,2023-04-28T09:38:29,1,
1111,SKU-QXYQPGIM1N,Senda home LHX2,home,Senda,84.68,70.25,2025-10-23T13:12:33,1,
1112,SKU-ERVZC7LAAS,Krypton beauty ZAYY,beauty,Krypton,178.56,111.86,2024-12-27T23:37:33,1,
1113,SKU-CVQ5Q5TYQG,Andes grocery 1FBY,grocery,Andes,378.83,243.25,2024-02-14T03:33:28,1,
1114,SKU-RL5HG6TR1M,Senda beauty L6J2,beauty,Senda,79.99,65.23,2024-11-12T08:10:58,1,
1115,SKU-JQ1GGTPWS2,Senda automotive DGNR,automotive,Senda,238.37,96.55,2023-10-31T16:42:09,1,
1116,SKU-JY4OYFTHUW,Senda books PIP0,books,Senda,478.55,329.7,2024-05-18T21:31:20,1,
1117,SKU-DG9OUGYPE2,Orion beauty E0G3,beauty,Orion,490.92,243.13,2023-11-15T23:34:48,1,
1118,SKU-1DSE0LWL6J,Senda toys PKCV,toys,Senda,295.64,157.9,2023-01-12T16:33:14,1,
1119,SKU-EXKE0RIXKN,Orion home X54R,home,Orion,69.77,33.88,2025-01-29T20:40:13,1,
1120,SKU-8OJ2CV43MG,Senda books 7GDN,books,Senda,154.64,130.39,2025-12-06T18:54:28,1,
1121,SKU-MCID8RG9D3,Luna toys 19F4,toys,Luna,310.13,209.91,2025-12-12T05:44:01,1,
1122,SKU-GSA90O5TYJ,Krypton electronics OUJ9,electronics,Krypton,174.77,126.76,2023-09-25T18:52:06,1,
1123,SKU-CUB4IKC8IX,Krypton office 7MVB,office,Krypton,153.36,84.57,2025-07-26T06:34:55,1,
1124,SKU-NN17T3PN2N,Senda toys 6PYL,toys,Senda,23.93,9.87,2025-04-12T07:18:38,1,
1125,SKU-9DWEGM23YB,Senda fashion W7WF,fashion,Senda,321.12,261.79,2024-12-12T05:13:23,1,
1126,SKU-SKV20JHEUJ,Mares grocery ZJ9U,grocery,Mares,67.63,28.39,2025-10-10T01:21:24,1,
1127,SKU-7N1KZ09432,Senda office ZEFV,office,Senda,386.27,300.51,2025-12-17T22:03:14,1,
1128,SKU-WMF5STEVFD,Pampa home 6LHX,home,Pampa,311.48,259.94,2024-10-22T05:02:12,1,
1129,SKU-WWF7MQFKUG,Andes office WSPY,office,Andes,430.03,219.45,2023-03-04T11:44:42,1,
1130,SKU-KPH4S4HBEN,Senda automotive G2S4,automotive,Senda,50.66,31.78,2023-01-23T21:39:07,1,
1131,SKU-2BQ3W0ZRZZ,Andes sports 1AZH,sports,Andes,451.45,355.29,2023-07-17T22:02:01,1,
1132,SKU-U13DF8OWCH,Andes beauty F8SQ,beauty,Andes,325.22,197.16,2025-05-10T11:07:52,1,
1133,SKU-BR7BD6LFK3,Nova books ILTY,books,Nova,252.88,164.68,2023-04-14T17:10:44,1,
1134,SKU-ZBU6DGXY8A,Senda fashion 3PXM,fashion,Senda,152.78,96.68,2023-12-25T13:21:17,1,
1135,SKU-5Y2ILCG5XO,Krypton grocery V5BY,grocery,Krypton,488.87,250.05,2023-03-20T11:31:17,1,
1136,SKU-0BSM839M0G,Luna books FFQ8,books,Luna,171.27,127.49,2023-06-18T21:20:25,1,
1137,SKU-ZBKJ9DY0IC,Aurea automotive R8T6,automotive,Aurea,434.4,368.24,2023-10-29T12:30:46,1,
1138,SKU-VV5MT59RJR,Krypton beauty 2CGE,beauty,Krypton,357.94,205.65,2023-05-27T10:04:09,1,
1139,SKU-02WX7KX8R5,Senda grocery CX42,grocery,Senda,482.49,312.2,2023-04-07T13:52:22,1,
1140,SKU-E2YN568NKO,Nexo office 9WU2,office,Nexo,157.51,130.3,2023-07-22T04:15:33,1,
1141,SKU-1L40GD13HQ,Mares beauty J045,beauty,Mares,119.18,82.69,2025-03-14T10:03:05,1,
1142,SKU-844H7BFIGA,Andes office GD4E,office,Andes,27.48,20.02,2023-01-20T10:36:23,1,
1143,SKU-WPQGWVCNKZ,Aurea home KF5K,home,Aurea,185.86,124.33,2023-09-27T19:23:43,1,
1144,SKU-EPBSI8U7FO,Senda electronics TOLZ,electronics,Senda,89.15,45.48,2025-10-08T02:26:36,1,
1145,SKU-SUJX35318A,Nova grocery ZY1O,grocery,Nova,119.78,53.88,2023-11-22T07:20:22,1,
1146,SKU-CYGH7I54UR,Krypton sports RP49,sports,Krypton,125.17,85.5,2023-03-22T07:22:04,1,
1147,SKU-6N37MU0NHZ,Nexo beauty SQOO,beauty,Nexo,218.23,144.92,2024-11-29T01:22:24,1,
1148,SKU-GLN12PJQAD,Senda home TQOB,home,Senda,256.54,137.9,2024-08-17T04:12:46,1,
1149,SKU-BGBWDL1PK6,Orion grocery XUIZ,grocery,Orion,158.65,128.25,2024-06-15T07:01:46,1,
1150,SKU-6ANBWD2FAD,Aurea electronics Z1XW,electronics,Aurea,85.63,60.61,2023-09-23T05:34:49,1,
1151,SKU-6MX58VMZYK,Nova sports VMJ1,sports,Nova,410.3,181.57,2023-10-01T00:12:56,1,
1152,SKU-LVPB87S8ES,Orion beauty EFMI,beauty,Orion,438.82,189.81,2025-04-15T08:44:03,1,
1153,SKU-H4EFZGLPHR,Andes books 4FSA,books,Andes,38.98,22.04,2023-03-18T17:29:12,1,
1154,SKU-9MGO0P9A73,Luna automotive JWZT,automotive,Luna,398.29,219.67,2024-05-15T19:44:37,1,
1155,SKU-J2YESSZV7O,Nova office VC5Z,office,Nova,305.02,182.09,2023-09-24T18:44:58,1,
1156,SKU-2E7EDPAUP7,Aurea sports SRKH,sports,Aurea,303.57,215.57,2025-03-22T06:26:42,1,
1157,SKU-AV4UVC2J91,Pampa electronics YVEV,electronics,Pampa,295.54,244.37,2025-02-16T11:09:00,1,
1158,SKU-SMEB54ZITS,Senda office ZCRT,office,Senda,323.21,257.77,2025-03-01T05:16:07,1,
1159,SKU-442QSMOX9F,Krypton automotive 2L1O,automotive,Krypton,50.95,29.77,2024-05-02T15:17:42,1,
1160,SKU-S4IUPI7I2O,Andes sports 3GGM,sports,Andes,65.68,31.79,2024-07-17T21:16:25,1,
1161,SKU-504I8GOLBK,Andes fashion FG52,fashion,Andes,128.24,85.91,2026-01-08T08:23:04,1,
1162,SKU-SABWCMHM6B,Orion grocery IO1O,grocery,Orion,140.33,90.07,2024-04-01T19:31:37,1,
1163,SKU-LP1KRWGHL7,Pampa grocery N2CA,grocery,Pampa,81.45,36.62,2023-08-04T12:13:13,1,
1164,SKU-1NJGSC88KD,Aurea grocery X0CP,grocery,Aurea,156.42,120.23,2025-11-18T02:15:48,1,
1165,SKU-VWIPDSMIJT,Pampa grocery TMZT,grocery,Pampa,452.88,333.85,2023-08-04T04:20:07,1,
1166,SKU-KK6Z1UFLZH,Senda electronics DTF8,electronics,Senda,226.06,189.99,2024-10-25T03:58:17,1,
1167,SKU-FG8R51P2IX,Senda office LF29,office,Senda,421.21,235.91,2024-06-08T01:40:24,1,
1168,SKU-9H2NQ9I37C,Nexo fashion XMJJ,fashion,Nexo,493.95,297.74,2023-01-03T02:18:57,1,
1169,SKU-ACL2T6OYT9,Nexo home 3EB0,home,Nexo,473.73,282.65,2023-09-15T19:37:16,1,
1170,SKU-WL125Y1UFP,Krypton electronics 773M,electronics,Krypton,342.04,205.81,2025-01-19T13:34:16,1,
1171,SKU-O6XOPAL39L,Luna grocery 3M1N,grocery,Luna,336.75,281.04,2025-12-26T23:25:21,1,
1172,SKU-JQ66C3GI41,Nexo sports MSJV,sports,Nexo,343.35,286.6,2024-09-08T07:04:43,1,
1173,SKU-EN6BQ2MMJL,Nexo books 23VJ,books,Nexo,195.05,124.06,2023-04-14T01:34:07,1,
1174,SKU-78508Z875K,Senda grocery 8FXO,grocery,Senda,221.27,172.43,2026-01-15T06:01:19,1,
1175,SKU-7NQ6WW4QDB,Krypton fashion YO3Q,fashion,Krypton,450.12,368.42,2023-04-29T10:52:25,1,
1176,SKU-4X5XDFG3WZ,Nexo fashion 8J5F,fashion,Nexo,108.68,77.77,2023-04-14T02:27:15,1,
1177,SKU-G4CGKAP5YO,Nexo sports IXML,sports,Nexo,39.93,18.15,2024-01-09T21:38:25,1,
1178,SKU-N3W9DL85LB,Krypton home LPZQ,home,Krypton,276.47,120.98,2024-08-03T03:51:13,1,
1179,SKU-YUXJACK7AZ,Krypton electronics AVF8,electronics,Krypton,161.47,90.74,2025-10-13T22:12:27,1,
1180,SKU-H81HP4PDBW,Andes automotive TIXW,automotive,Andes,171.75,89.48,2023-02-24T11:59:48,1,
1181,SKU-8IOJLFPNPZ,Nova home TOI4,home,Nova,426.7,227.25,2024-07-04T21:41:04,1,
1182,SKU-86G274AA1E,Nexo grocery IFE6,grocery,Nexo,282.44,176.16,2023-12-03T03:28:26,1,
1183,SKU-7HHJQDYDZC,Krypton office DP5Q,office,Krypton,499.45,342.21,2024-12-20T20:00:15,1,
1184,SKU-9ICQWZ83XL,Nexo office WAYP,office,Nexo,205.56,103.02,2023-01-21T11:33:35,1,
1185,SKU-S14BEBB9N6,Nexo beauty UTLW,beauty,Nexo,72.51,29.46,2023-06-03T01:19:03,1,
1186,SKU-HXO780Y4WO,Orion home FLO0,home,Orion,264.24,151.71,2023-12-22T10:27:11,1,
1187,SKU-7NBI6KLR18,Krypton sports MUJF,sports,Krypton,53.18,25.95,2025-08-05T02:16:49,1,
1188,SKU-C39WEKDXQP,Pampa sports I82Q,sports,Pampa,375.33,273.85,2023-01-12T07:12:00,1,
1189,SKU-D6RTYMMJZR,Andes office CHP4,office,Andes,139.01,62.96,2025-07-26T23:32:13,1,
1190,SKU-FKSXC1HZ7P,Nexo office A63T,office,Nexo,223.88,133.26,2023-03-07T05:48:49,1,
1191,SKU-59WRUN84OJ,Nexo sports CQLV,sports,Nexo,76.57,35.65,2023-05-24T13:24:23,1,
1192,SKU-6WSQ98SYK1,Nexo office 0QC9,office,Nexo,163.52,105.01,2025-03-15T16:54:27,1,
1193,SKU-NHZ4N1T5GO,Nova fashion Y6VL,fashion,Nova,170.86,76.99,2024-05-31T04:33:37,1,
1194,SKU-S2IZ4RFT39,Mares electronics BIBC,electronics,Mares,451.77,219.79,2024-08-15T11:43:13,1,
1195,SKU-TJ2PMW6716,Mares toys SJI2,toys,Mares,445.62,243.99,2024-10-19T18:56:20,1,
1196,SKU-3J6ZJTAN19,Nova sports GBBG,sports,Nova,218.04,119.03,2025-12-09T02:01:01,1,
1197,SKU-EEG33UGT4U,Nexo electronics 88Q0,electronics,Nexo,483.84,377.89,2024-01-07T03:06:56,1,
1198,SKU-TJ1L5LX927,Pampa automotive R73B,automotive,Pampa,487.52,286.96,2025-01-08T08:09:39,1,
1199,SKU-RC08PO3FV3,Luna automotive 0LRR,automotive,Luna,197.86,80.47,2023-04-26T09:55:37,1,
1200,SKU-HKOUBHP770,Krypton fashion XQ93,fashion,Krypton,428.35,171.9,2024-03-05T14:11:08,1,
1201,SKU-U3YSB6356U,Andes fashion FJG3,fashion,Andes,161.6,106.39,2024-01-27T18:04:54,1,
1202,SKU-6CES2IRVO6,Orion automotive HEM3,automotive,Orion,185.58,148.74,2024-06-17T05:54:46,1,
1203,SKU-7SGGZ61IBU,Orion home M8IL,home,Orion,112.87,55.42,2023-11-12T08:44:46,1,
1204,SKU-EJVRTA7IJY,Mares office G23P,office,Mares,276.18,161.83,2023-10-10T21:11:39,1,
1205,SKU-7HDZ2NO4AN,Nova office 177Z,office,Nova,189.2,91.89,2024-02-05T12:37:59,1,
1206,SKU-R9AY63D27B,Aurea beauty KMJK,beauty,Aurea,211.41,92.7,2025-09-24T07:31:18,1,
1207,SKU-RFTE8TPIVP,Pampa beauty MQX3,beauty,Pampa,270.2,218.57,2024-06-23T14:08:24,1,
1208,SKU-UM1JGLN06C,Andes sports 9TM2,sports,Andes,286.16,237.77,2024-04-28T19:34:02,1,
1209,SKU-U4PZYU5TV4,Aurea toys K7GT,toys,Aurea,475.81,207.79,2023-10-24T16:57:55,1,
1210,SKU-TY5MRH5D8A,Mares grocery CZN9,grocery,Mares,234.63,165.06,2025-10-02T05:45:28,1,
1211,SKU-U30RQD66O4,Pampa electronics MF1T,electronics,Pampa,308.78,153.62,2025-03-11T17:28:08,1,
1212,SKU-8QTY31H7GS,Mares sports 6V4I,sports,Mares,356.34,155.37,2024-10-30T21:16:41,1,
1213,SKU-KY6ODRRHK2,Orion automotive 98CA,automotive,Orion,12.04,6.9,2023-10-18T05:32:57,1,
1214,SKU-ZPTAADAFB9,Mares grocery 3ITB,grocery,Mares,438.15,357.15,2025-11-03T00:23:26,1,
1215,SKU-NY07G9UGL8,Aurea electronics 86W4,electronics,Aurea,260.06,142.22,2024-03-18T15:56:39,1,
1216,SKU-YDCIA7QYHQ,Nexo fashion J93N,fashion,Nexo,336.5,214.81,2023-08-23T20:57:21,1,
1217,SKU-ICGYUP8HHC,Andes fashion RYXB,fashion,Andes,151.74,114.24,2024-03-15T15:08:55,1,
1218,SKU-B4HGR5RC9J,Nexo books HMY8,books,Nexo,26.81,15.18,2024-05-03T11:37:48,1,
1219,SKU-WJYFF0CYMT,Senda books KYK5,books,Senda,73.44,36.52,2023-10-08T19:26:59,1,
1220,SKU-RL27XLNX9R,Luna sports E02T,sports,Luna,469.89,226.86,2024-07-23T23:48:36,1,
1221,SKU-TBNVGZ4C7K,Mares beauty ERIV,beauty,Mares,289.32,134.19,2024-08-08T11:29:23,1,
1222,SKU-SCKALSMHWC,Orion electronics LGKW,electronics,Orion,81.15,52.53,2023-10-01T19:43:24,1,
1223,SKU-KRFBNMKTFG,Nexo automotive GLDA,automotive,Nexo,75.67,44.28,2024-10-26T00:17:01,1,
1224,SKU-SOT5D07N5G,Senda home EGSL,home,Senda,186.0,86.66,2023-07-22T04:16:59,1,
1225,SKU-0V31EJVOUU,Andes automotive KUD6,automotive,Andes,94.76,73.69,2024-05-21T12:26:17,1,
1226,SKU-D6JABTPWP6,Luna home 1VEZ,home,Luna,351.86,203.22,2024-04-13T08:03:42,1,
1227,SKU-PBB03S25W8,Orion books OSMI,books,Orion,482.14,308.98,2023-12-16T23:20:11,1,
1228,SKU-MKJ6MUETTB,Senda automotive C1PM,automotive,Senda,388.39,270.69,2023-08-27T13:12:45,1,
1229,SKU-J9YACVDZIA,Andes beauty O1AL,beauty,Andes,380.3,224.6,2024-11-13T19:14:24,1,
1230,SKU-WAGY348W1J,Nexo toys DV0I,toys,Nexo,345.61,202.3,2024-03-27T23:35:19,1,
1231,SKU-UNG64RIRTD,Nova fashion IP54,fashion,Nova,174.55,87.43,2023-01-22T18:15:55,1,
1232,SKU-VBKSF4SZBE,Senda electronics 7HT8,electronics,Senda,108.43,74.85,2023-02-05T02:07:39,1,
1233,SKU-GPA8GT11GQ,Senda sports LY8L,sports,Senda,258.17,205.27,2023-03-29T08:47:10,1,
1234,SKU-SKR4U3ZB6Y,Orion toys V1FE,toys,Orion,69.77,37.08,2025-04-24T10:32:24,1,
1235,SKU-QHLJJZWN5N,Andes beauty 3JNL,beauty,Andes,109.34,69.86,2023-09-14T10:32:58,1,
1236,SKU-ONN0J3PTYX,Krypton home Y1EZ,home,Krypton,94.05,64.59,2024-02-22T13:00:48,1,
1237,SKU-EVG5FQA4MA,Krypton automotive C26H,automotive,Krypton,92.14,53.7,2025-03-25T14:44:32,1,
1238,SKU-UL2370KYN7,Pampa beauty ICC3,beauty,Pampa,376.3,255.86,2026-01-01T12:43:19,1,
1239,SKU-EJPCMOTKFR,Nexo beauty 32SE,beauty,Nexo,477.97,353.37,2025-05-12T11:51:22,1,
1240,SKU-0WJWY2XPFK,Pampa home 7X38,home,Pampa,39.78,16.01,2023-11-08T12:41:37,1,
1241,SKU-M3KPUAGWLD,Orion toys YGKV,toys,Orion,293.34,183.28,2024-11-17T09:12:57,1,
1242,SKU-VKC4GTER24,Orion toys 3SB4,toys,Orion,481.11,281.62,2023-10-23T00:29:07,1,
1243,SKU-R7LZK4L0BE,Luna books N8B2,books,Luna,274.64,179.71,2024-10-21T08:15:01,1,
1244,SKU-6IUS0E8KNX,Luna fashion HWBN,fashion,Luna,173.28,129.96,2024-03-06T20:17:44,1,
1245,SKU-2V8KT2UFZN,Mares books OS2L,books,Mares,312.62,143.69,2023-04-09T08:59:35,1,
1246,SKU-XG3ZSJ0M26,Nova electronics CM8U,electronics,Nova,499.84,331.59,2023-12-08T18:35:47,1,
1247,SKU-F0F0IN0H7W,Senda electronics E4KX,electronics,Senda,282.26,238.34,2025-01-02T20:26:47,1,
1248,SKU-G8YGBS7HK4,Aurea beauty QL6M,beauty,Aurea,121.88,94.53,2025-09-22T04:12:31,1,
1249,SKU-I1MLV8YS3C,Luna automotive 8E8R,automotive,Luna,365.14,154.43,2023-12-07T08:41:39,1,
1250,SKU-BOBQED3YUZ,Andes office 2NM6,office,Andes,223.95,144.27,2023-08-23T21:56:31,1,
1251,SKU-49WKW2SF1L,Mares electronics ND2J,electronics,Mares,358.73,155.49,2023-08-10T02:46:41,1,
1252,SKU-75ZPF0HI2K,Orion office PWP9,office,Orion,60.12,33.7,2025-12-20T11:16:12,1,
1253,SKU-ZJ0APEDB5O,Aurea office 7L69,office,Aurea,75.76,62.95,2025-12-30T22:19:33,1,
1254,SKU-YWJSILH9NW,Andes beauty YYDO,beauty,Andes,105.97,84.24,2025-12-28T00:34:52,1,
1255,SKU-SLWHVNYLV4,Luna books P4UL,books,Luna,420.42,177.45,2024-12-11T06:59:37,1,
1256,SKU-QECOKW47DU,Aurea home I1IM,home,Aurea,391.32,164.32,2025-02-14T05:36:22,1,
1257,SKU-XXHI08A3VI,Nexo home Q5OJ,home,Nexo,255.51,152.57,2023-05-08T10:10:38,1,
1258,SKU-IKJJJLGF9C,Nova home Y7F8,home,Nova,14.15,9.18,2025-02-21T04:42:34,1,
1259,SKU-0OFZ6LMUMP,Andes electronics S0ED,electronics,Andes,32.24,19.85,2024-05-26T11:54:38,1,
1260,SKU-T2T7E93HD4,Aurea grocery 9LYY,grocery,Aurea,126.97,85.44,2025-04-29T00:41:21,1,
1261,SKU-4GFFWP5VFU,Nova grocery 7ETN,grocery,Nova,144.25,88.01,2023-09-10T14:41:29,1,
1262,SKU-NKVOPQALWB,Pampa electronics 8BEL,electronics,Pampa,128.02,69.31,2025-09-28T23:42:23,1,
1263,SKU-M2C6XN4CSK,Orion electronics AMFO,electronics,Orion,325.58,192.27,2025-08-09T18:10:54,1,
1264,SKU-M4YXJ5DW1B,Nova beauty FVGK,beauty,Nova,459.29,192.02,2024-04-23T14:32:11,1,
1265,SKU-IWYP9RNT0B,Nova office 40GF,office,Nova,49.91,26.66,2024-07-19T19:00:32,1,
1266,SKU-H6D2I6GCRH,Aurea grocery BQ2G,grocery,Aurea,426.27,171.09,2024-05-12T22:12:31,1,
1267,SKU-QGN3WAV740,Nexo office RF0H,office,Nexo,233.42,165.43,2023-02-13T19:33:24,1,
1268,SKU-BCVH8OCYAY,Luna fashion 3MFY,fashion,Luna,112.32,55.43,2024-12-30T10:26:42,1,
1269,SKU-76PWIZZ5G4,Andes office WMDY,office,Andes,357.1,297.35,2025-05-04T06:20:49,1,
1270,SKU-A4CGVLOPIF,Krypton home 17HI,home,Krypton,96.07,77.19,2024-02-10T22:50:04,1,
1271,SKU-DQIFCB3QD6,Andes electronics 01QH,electronics,Andes,295.45,189.66,2025-05-06T00:34:01,1,
1272,SKU-X2MXLK6RN3,Mares electronics KSRX,electronics,Mares,218.9,153.05,2025-03-20T03:59:09,1,
1273,SKU-VYQAKQVQRW,Aurea home WADQ,home,Aurea,217.4,145.89,2025-02-11T10:53:35,1,
1274,SKU-DIU84V6RLG,Mares office WORQ,office,Mares,59.77,34.54,2024-10-19T23:05:53,1,
1275,SKU-IJJVB616X5,Andes electronics 2RKR,electronics,Andes,419.86,225.17,2024-04-11T02:13:59,1,
1276,SKU-HP0H5SQFRM,Luna books CFLE,books,Luna,146.8,112.43,2024-10-26T23:06:23,1,
1277,SKU-C7ARNNRZP3,Aurea office 5X9L,office,Aurea,454.2,257.68,2023-07-12T02:33:17,1,
1278,SKU-ZW9QUGKXMP,Krypton beauty NBLT,beauty,Krypton,50.13,37.55,2023-07-25T14:22:53,1,
1279,SKU-C8X51Y56WR,Andes toys LKTT,toys,Andes,153.51,96.78,2023-05-28T05:18:59,1,
1280,SKU-8X61BOQMP3,Luna fashion HEVI,fashion,Luna,308.82,127.42,2026-01-25T00:34:53,1,
1281,SKU-GBRIAIJRF8,Aurea grocery BVC3,grocery,Aurea,107.02,76.5,2024-12-14T02:25:59,1,
1282,SKU-N6NO9VH3R3,Aurea books L73E,books,Aurea,179.27,127.83,2023-02-08T13:03:33,1,
1283,SKU-UG2M5NI1QT,Andes grocery YFP5,grocery,Andes,212.76,121.49,2025-01-04T02:45:13,1,
1284,SKU-RBAT5FGZ60,Senda home 2CMM,home,Senda,495.37,307.79,2025-06-30T10:10:30,1,
1285,SKU-KOBD8TS02U,Mares books H5AL,books,Mares,142.35,99.74,2025-06-01T07:45:41,1,
1286,SKU-3EDORRZNN1,Mares toys HYP5,toys,Mares,390.99,264.74,2024-05-07T01:01:36,1,
1287,SKU-8TUFUCGC4Q,Krypton toys H55Z,toys,Krypton,236.45,147.43,2023-12-16T17:04:38,1,
1288,SKU-ZHRSRA2B81,Mares books XOV7,books,Mares,408.14,174.55,2023-07-13T01:12:11,1,
1289,SKU-QJNLS9BUXK,Mares home RQPT,home,Mares,89.81,63.59,2023-11-20T23:11:00,1,
1290,SKU-GUKWAK8525,Nexo fashion 8IPI,fashion,Nexo,178.03,120.06,2023-05-28T22:28:10,1,
1291,SKU-5C8FB0P5H6,Nexo toys EC62,toys,Nexo,197.55,92.43,2024-09-12T06:12:03,1,
1292,SKU-2FV7ZULWPK,Orion electronics ZE5Z,electronics,Orion,302.71,176.27,2023-07-31T14:26:49,1,
1293,SKU-9UWGJE8A9S,Nexo toys DQTY,toys,Nexo,409.91,231.9,2023-01-16T04:19:45,1,
1294,SKU-DTLVDJ4GSW,Andes home 30C3,home,Andes,29.99,23.34,2023-03-03T07:14:53,1,
1295,SKU-UOT3VI1AFF,Andes beauty 8GH0,beauty,Andes,74.26,51.76,2023-10-04T11:48:10,1,
1296,SKU-RYIGM3URKI,Nexo fashion HV1X,fashion,Nexo,477.96,395.91,2024-09-07T08:44:45,1,
1297,SKU-DVKM35KK9W,Orion grocery 9P6J,grocery,Orion,248.84,176.67,2025-12-01T07:49:13,1,
1298,SKU-FNJ7U1JBYK,Nova books 2053,books,Nova,263.43,216.95,2024-03-18T01:56:30,1,
1299,SKU-G0GW4LG9F4,Pampa fashion 55S1,fashion,Pampa,191.64,122.86,2025-06-05T07:51:01,1,
1300,SKU-SU2FM9YGLI,Nexo electronics RBHH,electronics,Nexo,375.76,255.12,2025-08-29T06:08:26,1,
1301,SKU-X1SN666TUV,Senda toys TB9U,toys,Senda,252.85,133.79,2024-02-08T20:21:17,1,
1302,SKU-OAWG23RL6O,Mares automotive BVW8,automotive,Mares,471.81,227.09,2025-07-13T00:07:19,1,
1303,SKU-LMOW5WHU8S,Nexo books STJR,books,Nexo,151.82,120.4,2025-11-06T09:45:30,1,
1304,SKU-EKWWTBD32H,Andes fashion P0ZL,fashion,Andes,388.1,230.06,2025-09-01T08:10:39,1,
1305,SKU-VMTRSEYA7S,Andes home FDV5,home,Andes,37.35,25.42,2025-11-22T17:59:08,1,
1306,SKU-S0JXQZ10YI,Nova fashion 5DJO,fashion,Nova,84.46,55.12,2024-10-07T14:21:08,1,
1307,SKU-34DJ9Q0TWG,Aurea books 1Q2N,books,Aurea,366.69,261.23,2023-01-14T11:14:43,1,
1308,SKU-J5XWZYR6EG,Pampa electronics D2YY,electronics,Pampa,427.42,358.09,2023-10-12T04:24:43,1,
1309,SKU-8SLF9585F1,Aurea toys QBUX,toys,Aurea,310.0,160.11,2023-02-11T12:45:56,1,
1310,SKU-H7UTGTQ62A,Luna books TWIA,books,Luna,206.53,83.99,2025-07-16T09:19:32,1,
1311,SKU-UUC69SM2FR,Orion beauty Y968,beauty,Orion,69.32,52.81,2025-11-14T00:55:56,1,
1312,SKU-8CCYPA3XR3,Nexo beauty 8W61,beauty,Nexo,403.86,321.56,2023-12-17T05:24:35,1,
1313,SKU-FQIHMEXOY5,Krypton home AIPR,home,Krypton,445.38,238.63,2025-03-30T10:29:28,1,
1314,SKU-R0Y2CWURMW,Krypton fashion OKC5,fashion,Krypton,428.37,191.51,2024-10-05T20:41:39,1,
1315,SKU-TWBQEPVGP8,Andes sports F9GA,sports,Andes,251.38,188.72,2024-08-02T10:32:32,1,
1316,SKU-MCBP6PE0GZ,Krypton home TNSQ,home,Krypton,117.82,64.48,2023-09-15T20:22:37,1,
1317,SKU-T3BHZEQG8H,Krypton electronics A99A,electronics,Krypton,33.44,19.41,2023-06-06T19:14:08,1,
1318,SKU-WB1WGZZYW1,Krypton beauty MWHJ,beauty,Krypton,49.91,25.22,2025-03-06T18:12:25,1,
1319,SKU-198ISCLXGZ,Mares office HQNP,office,Mares,79.8,67.74,2023-02-14T12:57:47,1,
1320,SKU-CGOJLQZ6I2,Senda toys WK4C,toys,Senda,420.52,200.16,2025-07-02T01:14:52,1,
1321,SKU-U9XMJVIQUM,Mares electronics T1GD,electronics,Mares,25.9,16.99,2024-11-18T03:04:44,1,
1322,SKU-4GMJPMCJ4N,Senda toys L1KI,toys,Senda,20.95,12.74,2025-01-28T20:25:04,1,
1323,SKU-LL3BI5O6Y6,Nova automotive 3ADX,automotive,Nova,119.15,77.01,2024-05-07T05:58:23,1,
1324,SKU-COC902UNZ3,Pampa sports E501,sports,Pampa,294.18,170.35,2025-12-13T01:46:36,1,
1325,SKU-VMLCMJL204,Senda books 0YKQ,books,Senda,79.8,65.36,2025-03-13T10:24:22,1,
